09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate - schema update complete
09:50:45.914 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: persist
09:50:47.131 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: hpscRealtime
09:50:48.100 [main] INFO  c.h.i.p.a.s.spfchain.SpfChainServiceImpl - register linker: com.hp.it.perf.ac.service.spfchain.portal.SPFLinker@27660d22
09:50:48.100 [main] INFO  c.h.i.p.a.s.spfchain.SpfChainServiceImpl - register linker: com.hp.it.perf.ac.service.spfchain.portlet.PortletLinker@1ce84763
09:50:48.100 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: spfchain
09:50:48.802 [main] INFO  c.h.i.p.a.s.t.i.AcTransformManagerImpl - start loading transformers
09:50:49.161 [main] INFO  c.h.i.p.a.s.t.i.AcTransformManagerImpl - transformer is loaded with name 'log.spf.portlet': com.hp.it.perf.ac.app.hpsc.transform.PortletLogBeanTransformer@6094cbe2
09:50:49.224 [main] INFO  c.h.i.p.a.s.t.i.AcTransformManagerImpl - transformer is loaded with name 'log.spf.portal.spfperformance': com.hp.it.perf.ac.app.hpsc.transform.SPFPerfLogBeanTransformer@3e4f7537
09:50:49.239 [main] INFO  c.h.i.p.a.s.t.i.AcTransformManagerImpl - transformers are loaded: [log.spf.portal.spfperformance, log.spf.portlet]
09:50:49.255 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: transform
09:50:51.096 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: transfer
09:50:54.170 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: loadclient
09:51:00.770 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: hpscSearch
09:51:01.067 [main] INFO  c.h.i.p.a.s.data.AcRepositoryServiceImpl - get count of persist data into repository: 0
09:51:01.426 [pool-3-thread-5] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - start hub endpoint
09:51:01.426 [pool-3-thread-5] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - update endpoint name from 'pool-3-thread-5' to 'ac-data-hub [spfchain]'
09:51:01.426 [pool-3-thread-2] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - start hub endpoint
09:51:01.426 [pool-3-thread-2] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - update endpoint name from 'pool-3-thread-2' to 'ac-data-hub [data]'
